dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
27/03/2020,27,3,2020,75,4,India,IN,IND,1352617328
26/03/2020,26,3,2020,87,4,India,IN,IND,1352617328
25/03/2020,25,3,2020,70,0,India,IN,IND,1352617328
24/03/2020,24,3,2020,53,2,India,IN,IND,1352617328
23/03/2020,23,3,2020,119,3,India,IN,IND,1352617328
22/03/2020,22,3,2020,89,0,India,IN,IND,1352617328
21/03/2020,21,3,2020,40,0,India,IN,IND,1352617328
20/03/2020,20,3,2020,26,1,India,IN,IND,1352617328
19/03/2020,19,3,2020,28,0,India,IN,IND,1352617328
18/03/2020,18,3,2020,12,0,India,IN,IND,1352617328
17/03/2020,17,3,2020,32,1,India,IN,IND,1352617328
16/03/2020,16,3,2020,3,0,India,IN,IND,1352617328
15/03/2020,15,3,2020,7,0,India,IN,IND,1352617328
14/03/2020,14,3,2020,8,1,India,IN,IND,1352617328
13/03/2020,13,3,2020,2,1,India,IN,IND,1352617328
12/03/2020,12,3,2020,23,0,India,IN,IND,1352617328
11/03/2020,11,3,2020,6,0,India,IN,IND,1352617328
10/03/2020,10,3,2020,10,0,India,IN,IND,1352617328
8/03/2020,8,3,2020,3,0,India,IN,IND,1352617328
7/03/2020,7,3,2020,2,0,India,IN,IND,1352617328
6/03/2020,6,3,2020,1,0,India,IN,IND,1352617328
5/03/2020,5,3,2020,22,0,India,IN,IND,1352617328
4/03/2020,4,3,2020,1,0,India,IN,IND,1352617328
3/03/2020,3,3,2020,2,0,India,IN,IND,1352617328
2/03/2020,2,3,2020,0,0,India,IN,IND,1352617328
1/03/2020,1,3,2020,0,0,India,IN,IND,1352617328
29/02/2020,29,2,2020,0,0,India,IN,IND,1352617328
28/02/2020,28,2,2020,0,0,India,IN,IND,1352617328
27/02/2020,27,2,2020,0,0,India,IN,IND,1352617328
26/02/2020,26,2,2020,0,0,India,IN,IND,1352617328
25/02/2020,25,2,2020,0,0,India,IN,IND,1352617328
24/02/2020,24,2,2020,0,0,India,IN,IND,1352617328
23/02/2020,23,2,2020,0,0,India,IN,IND,1352617328
22/02/2020,22,2,2020,0,0,India,IN,IND,1352617328
21/02/2020,21,2,2020,0,0,India,IN,IND,1352617328
20/02/2020,20,2,2020,0,0,India,IN,IND,1352617328
19/02/2020,19,2,2020,0,0,India,IN,IND,1352617328
18/02/2020,18,2,2020,0,0,India,IN,IND,1352617328
17/02/2020,17,2,2020,0,0,India,IN,IND,1352617328
16/02/2020,16,2,2020,0,0,India,IN,IND,1352617328
15/02/2020,15,2,2020,0,0,India,IN,IND,1352617328
14/02/2020,14,2,2020,0,0,India,IN,IND,1352617328
13/02/2020,13,2,2020,0,0,India,IN,IND,1352617328
12/02/2020,12,2,2020,0,0,India,IN,IND,1352617328
11/02/2020,11,2,2020,0,0,India,IN,IND,1352617328
10/02/2020,10,2,2020,0,0,India,IN,IND,1352617328
9/02/2020,9,2,2020,0,0,India,IN,IND,1352617328
8/02/2020,8,2,2020,0,0,India,IN,IND,1352617328
7/02/2020,7,2,2020,0,0,India,IN,IND,1352617328
6/02/2020,6,2,2020,0,0,India,IN,IND,1352617328
5/02/2020,5,2,2020,0,0,India,IN,IND,1352617328
4/02/2020,4,2,2020,1,0,India,IN,IND,1352617328
3/02/2020,3,2,2020,0,0,India,IN,IND,1352617328
2/02/2020,2,2,2020,1,0,India,IN,IND,1352617328
1/02/2020,1,2,2020,0,0,India,IN,IND,1352617328
31/01/2020,31,1,2020,0,0,India,IN,IND,1352617328
30/01/2020,30,1,2020,1,0,India,IN,IND,1352617328
29/01/2020,29,1,2020,0,0,India,IN,IND,1352617328
28/01/2020,28,1,2020,0,0,India,IN,IND,1352617328
27/01/2020,27,1,2020,0,0,India,IN,IND,1352617328
26/01/2020,26,1,2020,0,0,India,IN,IND,1352617328
25/01/2020,25,1,2020,0,0,India,IN,IND,1352617328
24/01/2020,24,1,2020,0,0,India,IN,IND,1352617328
23/01/2020,23,1,2020,0,0,India,IN,IND,1352617328
22/01/2020,22,1,2020,0,0,India,IN,IND,1352617328
21/01/2020,21,1,2020,0,0,India,IN,IND,1352617328
20/01/2020,20,1,2020,0,0,India,IN,IND,1352617328
19/01/2020,19,1,2020,0,0,India,IN,IND,1352617328
18/01/2020,18,1,2020,0,0,India,IN,IND,1352617328
17/01/2020,17,1,2020,0,0,India,IN,IND,1352617328
16/01/2020,16,1,2020,0,0,India,IN,IND,1352617328
15/01/2020,15,1,2020,0,0,India,IN,IND,1352617328
14/01/2020,14,1,2020,0,0,India,IN,IND,1352617328
13/01/2020,13,1,2020,0,0,India,IN,IND,1352617328
12/01/2020,12,1,2020,0,0,India,IN,IND,1352617328
11/01/2020,11,1,2020,0,0,India,IN,IND,1352617328
10/01/2020,10,1,2020,0,0,India,IN,IND,1352617328
9/01/2020,9,1,2020,0,0,India,IN,IND,1352617328
8/01/2020,8,1,2020,0,0,India,IN,IND,1352617328
7/01/2020,7,1,2020,0,0,India,IN,IND,1352617328
6/01/2020,6,1,2020,0,0,India,IN,IND,1352617328
5/01/2020,5,1,2020,0,0,India,IN,IND,1352617328
4/01/2020,4,1,2020,0,0,India,IN,IND,1352617328
3/01/2020,3,1,2020,0,0,India,IN,IND,1352617328
2/01/2020,2,1,2020,0,0,India,IN,IND,1352617328
1/01/2020,1,1,2020,0,0,India,IN,IND,1352617328
31/12/2019,31,12,2019,0,0,India,IN,IND,1352617328
11/04/2020,11,4,2020,219,26,Indonesia,ID,IDN,267663435
10/04/2020,10,4,2020,337,40,Indonesia,ID,IDN,267663435
9/04/2020,9,4,2020,218,19,Indonesia,ID,IDN,267663435
8/04/2020,8,4,2020,247,12,Indonesia,ID,IDN,267663435
7/04/2020,7,4,2020,218,11,Indonesia,ID,IDN,267663435
6/04/2020,6,4,2020,181,7,Indonesia,ID,IDN,267663435
5/04/2020,5,4,2020,106,10,Indonesia,ID,IDN,267663435
4/04/2020,4,4,2020,196,11,Indonesia,ID,IDN,267663435
3/04/2020,3,4,2020,113,13,Indonesia,ID,IDN,267663435
2/04/2020,2,4,2020,149,21,Indonesia,ID,IDN,267663435
1/04/2020,1,4,2020,114,14,Indonesia,ID,IDN,267663435
31/03/2020,31,3,2020,129,8,Indonesia,ID,IDN,267663435
30/03/2020,30,3,2020,130,12,Indonesia,ID,IDN,267663435
29/03/2020,29,3,2020,109,15,Indonesia,ID,IDN,267663435
28/03/2020,28,3,2020,153,9,Indonesia,ID,IDN,267663435
27/03/2020,27,3,2020,103,20,Indonesia,ID,IDN,267663435
26/03/2020,26,3,2020,104,3,Indonesia,ID,IDN,267663435
25/03/2020,25,3,2020,107,6,Indonesia,ID,IDN,267663435
24/03/2020,24,3,2020,65,1,Indonesia,ID,IDN,267663435
23/03/2020,23,3,2020,64,10,Indonesia,ID,IDN,267663435
22/03/2020,22,3,2020,141,13,Indonesia,ID,IDN,267663435
21/03/2020,21,3,2020,82,6,Indonesia,ID,IDN,267663435
20/03/2020,20,3,2020,55,14,Indonesia,ID,IDN,267663435
19/03/2020,19,3,2020,0,0,Indonesia,ID,IDN,267663435
18/03/2020,18,3,2020,38,0,Indonesia,ID,IDN,267663435
17/03/2020,17,3,2020,17,0,Indonesia,ID,IDN,267663435
16/03/2020,16,3,2020,21,1,Indonesia,ID,IDN,267663435
15/03/2020,15,3,2020,27,0,Indonesia,ID,IDN,267663435
14/03/2020,14,3,2020,35,3,Indonesia,ID,IDN,267663435
12/03/2020,12,3,2020,15,1,Indonesia,ID,IDN,267663435
11/03/2020,11,3,2020,13,0,Indonesia,ID,IDN,267663435
9/03/2020,9,3,2020,2,0,Indonesia,ID,IDN,267663435
7/03/2020,7,3,2020,2,0,Indonesia,ID,IDN,267663435
2/03/2020,2,3,2020,2,0,Indonesia,ID,IDN,267663435
1/03/2020,1,3,2020,0,0,Indonesia,ID,IDN,267663435
29/02/2020,29,2,2020,0,0,Indonesia,ID,IDN,267663435
28/02/2020,28,2,2020,0,0,Indonesia,ID,IDN,267663435
27/02/2020,27,2,2020,0,0,Indonesia,ID,IDN,267663435
26/02/2020,26,2,2020,0,0,Indonesia,ID,IDN,267663435
25/02/2020,25,2,2020,0,0,Indonesia,ID,IDN,267663435
24/02/2020,24,2,2020,0,0,Indonesia,ID,IDN,267663435
23/02/2020,23,2,2020,0,0,Indonesia,ID,IDN,267663435
22/02/2020,22,2,2020,0,0,Indonesia,ID,IDN,267663435
21/02/2020,21,2,2020,0,0,Indonesia,ID,IDN,267663435
20/02/2020,20,2,2020,0,0,Indonesia,ID,IDN,267663435
19/02/2020,19,2,2020,0,0,Indonesia,ID,IDN,267663435
18/02/2020,18,2,2020,0,0,Indonesia,ID,IDN,267663435
17/02/2020,17,2,2020,0,0,Indonesia,ID,IDN,267663435
16/02/2020,16,2,2020,0,0,Indonesia,ID,IDN,267663435
15/02/2020,15,2,2020,0,0,Indonesia,ID,IDN,267663435
14/02/2020,14,2,2020,0,0,Indonesia,ID,IDN,267663435
13/02/2020,13,2,2020,0,0,Indonesia,ID,IDN,267663435
12/02/2020,12,2,2020,0,0,Indonesia,ID,IDN,267663435
11/02/2020,11,2,2020,0,0,Indonesia,ID,IDN,267663435
10/02/2020,10,2,2020,0,0,Indonesia,ID,IDN,267663435
9/02/2020,9,2,2020,0,0,Indonesia,ID,IDN,267663435
8/02/2020,8,2,2020,0,0,Indonesia,ID,IDN,267663435
7/02/2020,7,2,2020,0,0,Indonesia,ID,IDN,267663435
6/02/2020,6,2,2020,0,0,Indonesia,ID,IDN,267663435
5/02/2020,5,2,2020,0,0,Indonesia,ID,IDN,267663435
4/02/2020,4,2,2020,0,0,Indonesia,ID,IDN,267663435
3/02/2020,3,2,2020,0,0,Indonesia,ID,IDN,267663435
2/02/2020,2,2,2020,0,0,Indonesia,ID,IDN,267663435
1/02/2020,1,2,2020,0,0,Indonesia,ID,IDN,267663435
31/01/2020,31,1,2020,0,0,Indonesia,ID,IDN,267663435
30/01/2020,30,1,2020,0,0,Indonesia,ID,IDN,267663435
29/01/2020,29,1,2020,0,0,Indonesia,ID,IDN,267663435
28/01/2020,28,1,2020,0,0,Indonesia,ID,IDN,267663435
27/01/2020,27,1,2020,0,0,Indonesia,ID,IDN,267663435
26/01/2020,26,1,2020,0,0,Indonesia,ID,IDN,267663435
25/01/2020,25,1,2020,0,0,Indonesia,ID,IDN,267663435
24/01/2020,24,1,2020,0,0,Indonesia,ID,IDN,267663435
23/01/2020,23,1,2020,0,0,Indonesia,ID,IDN,267663435
22/01/2020,22,1,2020,0,0,Indonesia,ID,IDN,267663435
21/01/2020,21,1,2020,0,0,Indonesia,ID,IDN,267663435
20/01/2020,20,1,2020,0,0,Indonesia,ID,IDN,267663435
19/01/2020,19,1,2020,0,0,Indonesia,ID,IDN,267663435
18/01/2020,18,1,2020,0,0,Indonesia,ID,IDN,267663435
17/01/2020,17,1,2020,0,0,Indonesia,ID,IDN,267663435
16/01/2020,16,1,2020,0,0,Indonesia,ID,IDN,267663435
15/01/2020,15,1,2020,0,0,Indonesia,ID,IDN,267663435
14/01/2020,14,1,2020,0,0,Indonesia,ID,IDN,267663435
13/01/2020,13,1,2020,0,0,Indonesia,ID,IDN,267663435
12/01/2020,12,1,2020,0,0,Indonesia,ID,IDN,267663435
11/01/2020,11,1,2020,0,0,Indonesia,ID,IDN,267663435
10/01/2020,10,1,2020,0,0,Indonesia,ID,IDN,267663435
9/01/2020,9,1,2020,0,0,Indonesia,ID,IDN,267663435
8/01/2020,8,1,2020,0,0,Indonesia,ID,IDN,267663435
7/01/2020,7,1,2020,0,0,Indonesia,ID,IDN,267663435
6/01/2020,6,1,2020,0,0,Indonesia,ID,IDN,267663435
5/01/2020,5,1,2020,0,0,Indonesia,ID,IDN,267663435
4/01/2020,4,1,2020,0,0,Indonesia,ID,IDN,267663435
3/01/2020,3,1,2020,0,0,Indonesia,ID,IDN,267663435
2/01/2020,2,1,2020,0,0,Indonesia,ID,IDN,267663435
1/01/2020,1,1,2020,0,0,Indonesia,ID,IDN,267663435
31/12/2019,31,12,2019,0,0,Indonesia,ID,IDN,267663435
11/04/2020,11,4,2020,1972,122,Iran,IR,IRN,81800269
10/04/2020,10,4,2020,1634,117,Iran,IR,IRN,81800269
9/04/2020,9,4,2020,1997,121,Iran,IR,IRN,81800269
8/04/2020,8,4,2020,2089,133,Iran,IR,IRN,81800269
7/04/2020,7,4,2020,2274,136,Iran,IR,IRN,81800269
6/04/2020,6,4,2020,2483,151,Iran,IR,IRN,81800269
5/04/2020,5,4,2020,5275,292,Iran,IR,IRN,81800269
4/04/2020,4,4,2020,0,0,Iran,IR,IRN,81800269
3/04/2020,3,4,2020,2875,124,Iran,IR,IRN,81800269
2/04/2020,2,4,2020,2987,138,Iran,IR,IRN,81800269
1/04/2020,1,4,2020,3111,141,Iran,IR,IRN,81800269
31/03/2020,31,3,2020,3186,117,Iran,IR,IRN,81800269
30/03/2020,30,3,2020,2901,123,Iran,IR,IRN,81800269
29/03/2020,29,3,2020,3076,139,Iran,IR,IRN,81800269
28/03/2020,28,3,2020,2926,144,Iran,IR,IRN,81800269
27/03/2020,27,3,2020,2389,157,Iran,IR,IRN,81800269
26/03/2020,26,3,2020,2206,143,Iran,IR,IRN,81800269
25/03/2020,25,3,2020,1762,122,Iran,IR,IRN,81800269
24/03/2020,24,3,2020,1411,127,Iran,IR,IRN,81800269
23/03/2020,23,3,2020,1028,129,Iran,IR,IRN,81800269
22/03/2020,22,3,2020,966,123,Iran,IR,IRN,81800269
21/03/2020,21,3,2020,1237,149,Iran,IR,IRN,81800269
20/03/2020,20,3,2020,1046,149,Iran,IR,IRN,81800269
19/03/2020,19,3,2020,1192,147,Iran,IR,IRN,81800269
18/03/2020,18,3,2020,1178,135,Iran,IR,IRN,81800269
17/03/2020,17,3,2020,1053,129,Iran,IR,IRN,81800269
16/03/2020,16,3,2020,1209,113,Iran,IR,IRN,81800269
15/03/2020,15,3,2020,1365,97,Iran,IR,IRN,81800269
14/03/2020,14,3,2020,1289,85,Iran,IR,IRN,81800269
13/03/2020,13,3,2020,1075,75,Iran,IR,IRN,81800269
12/03/2020,12,3,2020,958,63,Iran,IR,IRN,81800269
11/03/2020,11,3,2020,881,54,Iran,IR,IRN,81800269
10/03/2020,10,3,2020,595,43,Iran,IR,IRN,81800269
9/03/2020,9,3,2020,743,49,Iran,IR,IRN,81800269
8/03/2020,8,3,2020,1076,21,Iran,IR,IRN,81800269
7/03/2020,7,3,2020,1234,17,Iran,IR,IRN,81800269
6/03/2020,6,3,2020,591,15,Iran,IR,IRN,81800269
5/03/2020,5,3,2020,586,15,Iran,IR,IRN,81800269
4/03/2020,4,3,2020,835,11,Iran,IR,IRN,81800269
3/03/2020,3,3,2020,523,12,Iran,IR,IRN,81800269
2/03/2020,2,3,2020,385,11,Iran,IR,IRN,81800269
1/03/2020,1,3,2020,205,9,Iran,IR,IRN,81800269
29/02/2020,29,2,2020,143,8,Iran,IR,IRN,81800269
28/02/2020,28,2,2020,106,7,Iran,IR,IRN,81800269
27/02/2020,27,2,2020,44,4,Iran,IR,IRN,81800269
26/02/2020,26,2,2020,34,3,Iran,IR,IRN,81800269
25/02/2020,25,2,2020,18,4,Iran,IR,IRN,81800269
24/02/2020,24,2,2020,15,3,Iran,IR,IRN,81800269
23/02/2020,23,2,2020,10,1,Iran,IR,IRN,81800269
22/02/2020,22,2,2020,13,2,Iran,IR,IRN,81800269
21/02/2020,21,2,2020,3,0,Iran,IR,IRN,81800269
20/02/2020,20,2,2020,2,2,Iran,IR,IRN,81800269
19/02/2020,19,2,2020,0,0,Iran,IR,IRN,81800269
18/02/2020,18,2,2020,0,0,Iran,IR,IRN,81800269
17/02/2020,17,2,2020,0,0,Iran,IR,IRN,81800269
16/02/2020,16,2,2020,0,0,Iran,IR,IRN,81800269
15/02/2020,15,2,2020,0,0,Iran,IR,IRN,81800269
14/02/2020,14,2,2020,0,0,Iran,IR,IRN,81800269
13/02/2020,13,2,2020,0,0,Iran,IR,IRN,81800269
12/02/2020,12,2,2020,0,0,Iran,IR,IRN,81800269
11/02/2020,11,2,2020,0,0,Iran,IR,IRN,81800269
10/02/2020,10,2,2020,0,0,Iran,IR,IRN,81800269
9/02/2020,9,2,2020,0,0,Iran,IR,IRN,81800269
8/02/2020,8,2,2020,0,0,Iran,IR,IRN,81800269
7/02/2020,7,2,2020,0,0,Iran,IR,IRN,81800269
6/02/2020,6,2,2020,0,0,Iran,IR,IRN,81800269
5/02/2020,5,2,2020,0,0,Iran,IR,IRN,81800269
4/02/2020,4,2,2020,0,0,Iran,IR,IRN,81800269
3/02/2020,3,2,2020,0,0,Iran,IR,IRN,81800269
2/02/2020,2,2,2020,0,0,Iran,IR,IRN,81800269
1/02/2020,1,2,2020,0,0,Iran,IR,IRN,81800269
31/01/2020,31,1,2020,0,0,Iran,IR,IRN,81800269
30/01/2020,30,1,2020,0,0,Iran,IR,IRN,81800269
29/01/2020,29,1,2020,0,0,Iran,IR,IRN,81800269
28/01/2020,28,1,2020,0,0,Iran,IR,IRN,81800269
27/01/2020,27,1,2020,0,0,Iran,IR,IRN,81800269
26/01/2020,26,1,2020,0,0,Iran,IR,IRN,81800269
25/01/2020,25,1,2020,0,0,Iran,IR,IRN,81800269
24/01/2020,24,1,2020,0,0,Iran,IR,IRN,81800269
23/01/2020,23,1,2020,0,0,Iran,IR,IRN,81800269
22/01/2020,22,1,2020,0,0,Iran,IR,IRN,81800269
21/01/2020,21,1,2020,0,0,Iran,IR,IRN,81800269
20/01/2020,20,1,2020,0,0,Iran,IR,IRN,81800269
19/01/2020,19,1,2020,0,0,Iran,IR,IRN,81800269
18/01/2020,18,1,2020,0,0,Iran,IR,IRN,81800269
17/01/2020,17,1,2020,0,0,Iran,IR,IRN,81800269
16/01/2020,16,1,2020,0,0,Iran,IR,IRN,81800269
15/01/2020,15,1,2020,0,0,Iran,IR,IRN,81800269
14/01/2020,14,1,2020,0,0,Iran,IR,IRN,81800269
13/01/2020,13,1,2020,0,0,Iran,IR,IRN,81800269
12/01/2020,12,1,2020,0,0,Iran,IR,IRN,81800269
11/01/2020,11,1,2020,0,0,Iran,IR,IRN,81800269
10/01/2020,10,1,2020,0,0,Iran,IR,IRN,81800269
9/01/2020,9,1,2020,0,0,Iran,IR,IRN,81800269
8/01/2020,8,1,2020,0,0,Iran,IR,IRN,81800269
7/01/2020,7,1,2020,0,0,Iran,IR,IRN,81800269
6/01/2020,6,1,2020,0,0,Iran,IR,IRN,81800269
5/01/2020,5,1,2020,0,0,Iran,IR,IRN,81800269
4/01/2020,4,1,2020,0,0,Iran,IR,IRN,81800269
3/01/2020,3,1,2020,0,0,Iran,IR,IRN,81800269
2/01/2020,2,1,2020,0,0,Iran,IR,IRN,81800269
1/01/2020,1,1,2020,0,0,Iran,IR,IRN,81800269
31/12/2019,31,12,2019,0,0,Iran,IR,IRN,81800269
11/04/2020,11,4,2020,47,1,Iraq,IQ,IRQ,38433600
10/04/2020,10,4,2020,30,0,Iraq,IQ,IRQ,38433600
9/04/2020,9,4,2020,171,5,Iraq,IQ,IRQ,38433600
8/04/2020,8,4,2020,0,0,Iraq,IQ,IRQ,38433600
7/04/2020,7,4,2020,70,3,Iraq,IQ,IRQ,38433600
6/04/2020,6,4,2020,83,5,Iraq,IQ,IRQ,38433600
5/04/2020,5,4,2020,106,2,Iraq,IQ,IRQ,38433600
4/04/2020,4,4,2020,0,0,Iraq,IQ,IRQ,38433600
3/04/2020,3,4,2020,78,4,Iraq,IQ,IRQ,38433600
2/04/2020,2,4,2020,0,0,Iraq,IQ,IRQ,38433600
1/04/2020,1,4,2020,64,4,Iraq,IQ,IRQ,38433600
31/03/2020,31,3,2020,83,4,Iraq,IQ,IRQ,38433600
30/03/2020,30,3,2020,41,0,Iraq,IQ,IRQ,38433600
29/03/2020,29,3,2020,48,2,Iraq,IQ,IRQ,38433600
28/03/2020,28,3,2020,76,4,Iraq,IQ,IRQ,38433600
27/03/2020,27,3,2020,36,7,Iraq,IQ,IRQ,38433600
26/03/2020,26,3,2020,30,2,Iraq,IQ,IRQ,38433600
25/03/2020,25,3,2020,50,4,Iraq,IQ,IRQ,38433600
24/03/2020,24,3,2020,33,3,Iraq,IQ,IRQ,38433600
23/03/2020,23,3,2020,19,3,Iraq,IQ,IRQ,38433600
22/03/2020,22,3,2020,21,3,Iraq,IQ,IRQ,38433600
21/03/2020,21,3,2020,16,2,Iraq,IQ,IRQ,38433600
20/03/2020,20,3,2020,13,0,Iraq,IQ,IRQ,38433600
19/03/2020,19,3,2020,10,1,Iraq,IQ,IRQ,38433600
18/03/2020,18,3,2020,30,2,Iraq,IQ,IRQ,38433600
17/03/2020,17,3,2020,0,0,Iraq,IQ,IRQ,38433600
16/03/2020,16,3,2020,39,0,Iraq,IQ,IRQ,38433600
15/03/2020,15,3,2020,0,0,Iraq,IQ,IRQ,38433600
14/03/2020,14,3,2020,11,1,Iraq,IQ,IRQ,38433600
13/03/2020,13,3,2020,4,0,Iraq,IQ,IRQ,38433600
12/03/2020,12,3,2020,9,2,Iraq,IQ,IRQ,38433600
11/03/2020,11,3,2020,0,0,Iraq,IQ,IRQ,38433600
9/03/2020,9,3,2020,7,4,Iraq,IQ,IRQ,38433600
8/03/2020,8,3,2020,16,0,Iraq,IQ,IRQ,38433600
6/03/2020,6,3,2020,7,2,Iraq,IQ,IRQ,38433600
5/03/2020,5,3,2020,5,0,Iraq,IQ,IRQ,38433600
4/03/2020,4,3,2020,5,0,Iraq,IQ,IRQ,38433600
3/03/2020,3,3,2020,2,0,Iraq,IQ,IRQ,38433600
2/03/2020,2,3,2020,6,0,Iraq,IQ,IRQ,38433600
1/03/2020,1,3,2020,6,0,Iraq,IQ,IRQ,38433600
29/02/2020,29,2,2020,1,0,Iraq,IQ,IRQ,38433600
28/02/2020,28,2,2020,1,0,Iraq,IQ,IRQ,38433600
27/02/2020,27,2,2020,0,0,Iraq,IQ,IRQ,38433600
26/02/2020,26,2,2020,4,0,Iraq,IQ,IRQ,38433600
25/02/2020,25,2,2020,1,0,Iraq,IQ,IRQ,38433600
24/02/2020,24,2,2020,0,0,Iraq,IQ,IRQ,38433600
23/02/2020,23,2,2020,0,0,Iraq,IQ,IRQ,38433600
22/02/2020,22,2,2020,0,0,Iraq,IQ,IRQ,38433600
21/02/2020,21,2,2020,0,0,Iraq,IQ,IRQ,38433600
20/02/2020,20,2,2020,0,0,Iraq,IQ,IRQ,38433600
19/02/2020,19,2,2020,0,0,Iraq,IQ,IRQ,38433600
18/02/2020,18,2,2020,0,0,Iraq,IQ,IRQ,38433600
17/02/2020,17,2,2020,0,0,Iraq,IQ,IRQ,38433600
16/02/2020,16,2,2020,0,0,Iraq,IQ,IRQ,38433600
15/02/2020,15,2,2020,0,0,Iraq,IQ,IRQ,38433600
14/02/2020,14,2,2020,0,0,Iraq,IQ,IRQ,38433600
13/02/2020,13,2,2020,0,0,Iraq,IQ,IRQ,38433600
12/02/2020,12,2,2020,0,0,Iraq,IQ,IRQ,38433600
11/02/2020,11,2,2020,0,0,Iraq,IQ,IRQ,38433600
10/02/2020,10,2,2020,0,0,Iraq,IQ,IRQ,38433600
9/02/2020,9,2,2020,0,0,Iraq,IQ,IRQ,38433600
8/02/2020,8,2,2020,0,0,Iraq,IQ,IRQ,38433600
7/02/2020,7,2,2020,0,0,Iraq,IQ,IRQ,38433600
6/02/2020,6,2,2020,0,0,Iraq,IQ,IRQ,38433600
5/02/2020,5,2,2020,0,0,Iraq,IQ,IRQ,38433600
4/02/2020,4,2,2020,0,0,Iraq,IQ,IRQ,38433600
3/02/2020,3,2,2020,0,0,Iraq,IQ,IRQ,38433600
2/02/2020,2,2,2020,0,0,Iraq,IQ,IRQ,38433600
1/02/2020,1,2,2020,0,0,Iraq,IQ,IRQ,38433600
31/01/2020,31,1,2020,0,0,Iraq,IQ,IRQ,38433600
30/01/2020,30,1,2020,0,0,Iraq,IQ,IRQ,38433600
29/01/2020,29,1,2020,0,0,Iraq,IQ,IRQ,38433600
28/01/2020,28,1,2020,0,0,Iraq,IQ,IRQ,38433600
27/01/2020,27,1,2020,0,0,Iraq,IQ,IRQ,38433600
26/01/2020,26,1,2020,0,0,Iraq,IQ,IRQ,38433600
25/01/2020,25,1,2020,0,0,Iraq,IQ,IRQ,38433600
24/01/2020,24,1,2020,0,0,Iraq,IQ,IRQ,38433600
23/01/2020,23,1,2020,0,0,Iraq,IQ,IRQ,38433600
22/01/2020,22,1,2020,0,0,Iraq,IQ,IRQ,38433600
21/01/2020,21,1,2020,0,0,Iraq,IQ,IRQ,38433600
20/01/2020,20,1,2020,0,0,Iraq,IQ,IRQ,38433600
19/01/2020,19,1,2020,0,0,Iraq,IQ,IRQ,38433600
18/01/2020,18,1,2020,0,0,Iraq,IQ,IRQ,38433600
17/01/2020,17,1,2020,0,0,Iraq,IQ,IRQ,38433600
16/01/2020,16,1,2020,0,0,Iraq,IQ,IRQ,38433600
15/01/2020,15,1,2020,0,0,Iraq,IQ,IRQ,38433600
14/01/2020,14,1,2020,0,0,Iraq,IQ,IRQ,38433600
13/01/2020,13,1,2020,0,0,Iraq,IQ,IRQ,38433600
12/01/2020,12,1,2020,0,0,Iraq,IQ,IRQ,38433600
11/01/2020,11,1,2020,0,0,Iraq,IQ,IRQ,38433600
10/01/2020,10,1,2020,0,0,Iraq,IQ,IRQ,38433600
9/01/2020,9,1,2020,0,0,Iraq,IQ,IRQ,38433600
8/01/2020,8,1,2020,0,0,Iraq,IQ,IRQ,38433600
7/01/2020,7,1,2020,0,0,Iraq,IQ,IRQ,38433600
6/01/2020,6,1,2020,0,0,Iraq,IQ,IRQ,38433600
5/01/2020,5,1,2020,0,0,Iraq,IQ,IRQ,38433600
4/01/2020,4,1,2020,0,0,Iraq,IQ,IRQ,38433600
3/01/2020,3,1,2020,0,0,Iraq,IQ,IRQ,38433600
2/01/2020,2,1,2020,0,0,Iraq,IQ,IRQ,38433600
1/01/2020,1,1,2020,0,0,Iraq,IQ,IRQ,38433600
31/12/2019,31,12,2019,0,0,Iraq,IQ,IRQ,38433600
11/04/2020,11,4,2020,696,24,Ireland,IE,IRL,4853506
10/04/2020,10,4,2020,1169,28,Ireland,IE,IRL,4853506
9/04/2020,9,4,2020,515,25,Ireland,IE,IRL,4853506
8/04/2020,8,4,2020,345,36,Ireland,IE,IRL,4853506
7/04/2020,7,4,2020,253,16,Ireland,IE,IRL,4853506
6/04/2020,6,4,2020,507,21,Ireland,IE,IRL,4853506
5/04/2020,5,4,2020,331,17,Ireland,IE,IRL,4853506
4/04/2020,4,4,2020,424,22,Ireland,IE,IRL,4853506
3/04/2020,3,4,2020,402,13,Ireland,IE,IRL,4853506
2/04/2020,2,4,2020,212,14,Ireland,IE,IRL,4853506
1/04/2020,1,4,2020,325,17,Ireland,IE,IRL,4853506
31/03/2020,31,3,2020,295,8,Ireland,IE,IRL,4853506
30/03/2020,30,3,2020,200,10,Ireland,IE,IRL,4853506
29/03/2020,29,3,2020,294,14,Ireland,IE,IRL,4853506
28/03/2020,28,3,2020,302,3,Ireland,IE,IRL,4853506
27/03/2020,27,3,2020,255,10,Ireland,IE,IRL,4853506
26/03/2020,26,3,2020,235,2,Ireland,IE,IRL,4853506
25/03/2020,25,3,2020,204,1,Ireland,IE,IRL,4853506
24/03/2020,24,3,2020,219,2,Ireland,IE,IRL,4853506
23/03/2020,23,3,2020,121,1,Ireland,IE,IRL,4853506
22/03/2020,22,3,2020,102,0,Ireland,IE,IRL,4853506
21/03/2020,21,3,2020,126,0,Ireland,IE,IRL,4853506
20/03/2020,20,3,2020,191,1,Ireland,IE,IRL,4853506
19/03/2020,19,3,2020,74,0,Ireland,IE,IRL,4853506
